fromage,fromageLabel,type,typeLabel
http://www.wikidata.org/entity/Q5300162,Le Montagnard,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q5300162,Le Montagnard,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q16669894,Le Pic du Vieux Chaillol,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q16669894,Le Pic du Vieux Chaillol,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16669894,Le Pic du Vieux Chaillol,http://www.wikidata.org/entity/Q3088345,mixed milk cheese
http://www.wikidata.org/entity/Q647180,Le Rustique,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q647180,Le Rustique,http://www.wikidata.org/entity/Q1412674,pressed cheese
http://www.wikidata.org/entity/Q647180,Le Rustique,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q647180,Le Rustique,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1144668,livarot,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1144668,livarot,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1144668,livarot,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q2266255,Malakoff,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2266255,Malakoff,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q734978,Maroilles cheese,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q734978,Maroilles cheese,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q734978,Maroilles cheese,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q3304636,Meilleraye,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q749121,Mimolette,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q749121,Mimolette,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q749121,Mimolette,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q20968815,mimolette extra vieille,http://www.wikidata.org/entity/Q749121,Mimolette
http://www.wikidata.org/entity/Q20968815,mimolette extra vieille,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q20968815,mimolette extra vieille,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3318193,Moelleux du Revard,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3318193,Moelleux du Revard,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q19361410,Mont Bébour,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19361410,Mont Bébour,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19361410,Mont Bébour,http://www.wikidata.org/entity/Q16637316,soft cheese
http://www.wikidata.org/entity/Q19361410,Mont Bébour,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q117022,Mont des Cats,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q117022,Mont des Cats,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q117022,Mont des Cats,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q117022,Mont des Cats,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1945456,Mont d’Or,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1945456,Mont d’Or,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2906496,Mont-cenis,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q2906496,Mont-cenis,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2906496,Mont-cenis,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q177727,morbier,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q177727,morbier,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q177727,morbier,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q177727,morbier,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q177727,morbier,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q3325365,Mottin charentais,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q3325365,Mottin charentais,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q765540,munster,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q765540,munster,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q765540,munster,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q765540,munster,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q765540,munster,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q3328162,Murol,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q3328162,Murol,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3328162,Murol,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q517409,Mâconnais cheese,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q517409,Mâconnais cheese,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q517409,Mâconnais cheese,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q517409,Mâconnais cheese,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q517409,Mâconnais cheese,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q517409,Mâconnais cheese,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q22442791,Ménez Hom,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q22442791,Ménez Hom,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q22442791,Ménez Hom,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q22442791,Ménez Hom,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1241190,neufchâtel,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q1241190,neufchâtel,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1241190,neufchâtel,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1241190,neufchâtel,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1241190,neufchâtel,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q691989,Niolo,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q691989,Niolo,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q691989,Niolo,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q19361411,Notre Dame de la Paix,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19361411,Notre Dame de la Paix,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19361411,Notre Dame de la Paix,http://www.wikidata.org/entity/Q16637316,soft cheese
http://www.wikidata.org/entity/Q19361411,Notre Dame de la Paix,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q1872797,Oelenberg,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1872797,Oelenberg,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q20656125,Olivet bleu,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q302947,Olivet cendré,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q302947,Olivet cendré,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q302947,Olivet cendré,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q302947,Olivet cendré,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q520598,Ossau-Iraty,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q520598,Ossau-Iraty,http://www.wikidata.org/entity/Q1597325,Schnittkäse
http://www.wikidata.org/entity/Q520598,Ossau-Iraty,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q520598,Ossau-Iraty,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q520598,Ossau-Iraty,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q520598,Ossau-Iraty,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q520598,Ossau-Iraty,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q3359343,P'tit Basque,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3359343,P'tit Basque,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q19816602,Pavin,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19816602,Pavin,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2495592,Pavé d'Auge,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2495592,Pavé d'Auge,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2495592,Pavé d'Auge,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q2495592,Pavé d'Auge,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q2495592,Pavé d'Auge,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q2495592,Pavé d'Auge,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q1995784,Perail,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q1995784,Perail,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q1995784,Perail,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1995784,Perail,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1995784,Perail,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1995784,Perail,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q2694645,Persillé des Aravis,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q2694645,Persillé des Aravis,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q2694645,Persillé des Aravis,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q2694645,Persillé des Aravis,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19360356,persillé du col Bayard,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q19360356,persillé du col Bayard,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q19360356,persillé du col Bayard,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19360356,persillé du col Bayard,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19360359,persillé du Malzieu,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q19360359,persillé du Malzieu,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q19360359,persillé du Malzieu,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q19360359,persillé du Malzieu,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3377112,Petit Billy,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q3377112,Petit Billy,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3377112,Petit Billy,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q3377112,Petit Billy,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q19814002,Petit Gaugry,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19814002,Petit Gaugry,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q19394682,Petit moka,http://www.wikidata.org/entity/Q1412674,pressed cheese
http://www.wikidata.org/entity/Q19394682,Petit moka,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19394682,Petit moka,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1245576,Picodon,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q1245576,Picodon,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1245576,Picodon,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1245576,Picodon,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1245576,Picodon,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q1245576,Picodon,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q6075568,Pierre Robert,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q6075568,Pierre Robert,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q6075568,Pierre Robert,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q19361396,Piton des Neiges,http://www.wikidata.org/entity/Q1412674,pressed cheese
http://www.wikidata.org/entity/Q19361396,Piton des Neiges,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19361396,Piton des Neiges,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19361396,Piton des Neiges,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q19361402,Piton Maïdo,http://www.wikidata.org/entity/Q1412674,pressed cheese
http://www.wikidata.org/entity/Q19361402,Piton Maïdo,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19361402,Piton Maïdo,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19361402,Piton Maïdo,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q2616602,Pié d’Angloys,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2616602,Pié d’Angloys,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1233145,Pont-l'Évêque,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1233145,Pont-l'Évêque,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1233145,Pont-l'Évêque,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1233145,Pont-l'Évêque,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1233145,Pont-l'Évêque,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q1233145,Pont-l'Évêque,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q1854615,Port Salut,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q1854615,Port Salut,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1854615,Port Salut,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1854615,Port Salut,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q640839,Pouligny-saint-pierre,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q640839,Pouligny-saint-pierre,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q640839,Pouligny-saint-pierre,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q640839,Pouligny-saint-pierre,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q640839,Pouligny-saint-pierre,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q640839,Pouligny-saint-pierre,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q15642837,Pourri bressan,http://www.wikidata.org/entity/Q1457112,Fromage fort
http://www.wikidata.org/entity/Q15642837,Pourri bressan,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q15642837,Pourri bressan,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q15642837,Pourri bressan,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q965981,Pélardon,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q965981,Pélardon,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q965981,Pélardon,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q965981,Pélardon,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q965981,Pélardon,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q965981,Pélardon,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q965981,Pélardon,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q1125274,Q1125274,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1125274,Q1125274,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1231813,Q1231813,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1239220,Q1239220,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q1239220,Q1239220,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1239220,Q1239220,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q13458275,Q13458275,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q13458275,Q13458275,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q13646273,Q13646273,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q13646273,Q13646273,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q13736638,Q13736638,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q13736638,Q13736638,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q13736638,Q13736638,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q13736638,Q13736638,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q13736638,Q13736638,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q13748555,Q13748555,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q13748555,Q13748555,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q14062450,Q14062450,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q14062450,Q14062450,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q14942295,Q14942295,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q14942295,Q14942295,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q14942648,Q14942648,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q14942648,Q14942648,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q15695425,Q15695425,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q15695425,Q15695425,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q15695425,Q15695425,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16039766,Q16039766,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q16039766,Q16039766,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16039766,Q16039766,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16039766,Q16039766,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q16534194,Q16534194,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q16534194,Q16534194,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16534194,Q16534194,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16534194,Q16534194,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q16534963,Q16534963,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q16534963,Q16534963,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16534963,Q16534963,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16534963,Q16534963,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q16544799,Q16544799,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q16544799,Q16544799,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16544799,Q16544799,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16544799,Q16544799,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q16544803,Q16544803,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q16544803,Q16544803,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16544803,Q16544803,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q16545657,Q16545657,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q16545657,Q16545657,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16545657,Q16545657,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q16636726,Q16636726,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16636726,Q16636726,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16636809,Q16636809,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q16636809,Q16636809,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16636809,Q16636809,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16638320,Q16638320,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q16638320,Q16638320,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16638320,Q16638320,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q16664711,Q16664711,http://www.wikidata.org/entity/Q1457112,Fromage fort
http://www.wikidata.org/entity/Q16664711,Q16664711,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q16664711,Q16664711,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16664711,Q16664711,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16671691,Q16671691,http://www.wikidata.org/entity/Q1457112,Fromage fort
http://www.wikidata.org/entity/Q16671691,Q16671691,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q16671691,Q16671691,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16671691,Q16671691,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16675686,Q16675686,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16675686,Q16675686,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16680372,Q16680372,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q16680372,Q16680372,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16680372,Q16680372,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16680372,Q16680372,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q16680374,Q16680374,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16680374,Q16680374,http://www.wikidata.org/entity/Q16637316,soft cheese
http://www.wikidata.org/entity/Q16680376,Q16680376,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q16680376,Q16680376,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16680376,Q16680376,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16680378,Q16680378,http://www.wikidata.org/entity/Q1457112,Fromage fort
http://www.wikidata.org/entity/Q16680378,Q16680378,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q16680378,Q16680378,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16680378,Q16680378,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16680850,Q16680850,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q16680850,Q16680850,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16680850,Q16680850,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16681326,Q16681326,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q16681326,Q16681326,http://www.wikidata.org/entity/Q2223649,French cheese
